datetime,cnt,temp,atemp,hum,wind_speed,weather_code,is_holiday,is_weekend,season,yr,mnth
2015-08-05 22:00:00,1221,0.5319148936170213,0.5,0.83,0.097,1,0,0,3,2015,8
2015-08-05 23:00:00,778,0.5319148936170213,0.5,0.8,0.1045,1,0,0,3,2015,8
2015-08-06 00:00:00,430,0.5425531914893617,0.5075757575757576,0.75,0.1119,1,0,0,3,2015,8
2015-08-06 01:00:00,180,0.5319148936170213,0.5,0.75,0.1119,1,0,0,3,2015,8
2015-08-06 02:00:00,105,0.5425531914893617,0.5075757575757576,0.685,0.1642,1,0,0,3,2015,8
2015-08-06 03:00:00,60,0.5319148936170213,0.5,0.68,0.194,1,0,0,3,2015,8
2015-08-06 04:00:00,55,0.5531914893617021,0.5151515151515151,0.64,0.1493,1,0,0,3,2015,8
2015-08-06 05:00:00,266,0.5319148936170213,0.5,0.75,0.1642,1,0,0,3,2015,8
2015-08-06 06:00:00,1758,0.5531914893617021,0.5151515151515151,0.78,0.1642,2,0,0,3,2015,8
2015-08-06 07:00:00,4793,0.5531914893617021,0.5151515151515151,0.805,0.1493,2,0,0,3,2015,8
2015-08-06 08:00:00,6585,0.574468085106383,0.5303030303030303,0.78,0.1791,3,0,0,3,2015,8
2015-08-06 09:00:00,3859,0.5638297872340425,0.5227272727272727,0.855,0.2612,3,0,0,3,2015,8
2015-08-06 10:00:00,2234,0.5957446808510638,0.5454545454545454,0.69,0.291,2,0,0,3,2015,8
2015-08-06 11:00:00,2140,0.5957446808510638,0.5454545454545454,0.71,0.2537,2,0,0,3,2015,8
2015-08-06 12:00:00,2317,0.6063829787234043,0.553030303030303,0.69,0.2761,2,0,0,3,2015,8
2015-08-06 13:00:00,2598,0.648936170212766,0.5833333333333334,0.59,0.291,2,0,0,3,2015,8
2015-08-06 14:00:00,2829,0.6595744680851063,0.5909090909090909,0.57,0.2836,2,0,0,3,2015,8
2015-08-06 15:00:00,3632,0.6595744680851063,0.5909090909090909,0.53,0.2985,2,0,0,3,2015,8
2015-08-06 16:00:00,5112,0.6595744680851063,0.5909090909090909,0.53,0.291,2,0,0,3,2015,8
2015-08-06 17:00:00,7208,0.648936170212766,0.5833333333333334,0.55,0.2612,2,0,0,3,2015,8
2015-08-06 18:00:00,6394,0.6276595744680851,0.5681818181818182,0.585,0.2985,2,0,0,3,2015,8
2015-08-06 19:00:00,4384,0.5957446808510638,0.5454545454545454,0.62,0.291,1,0,0,3,2015,8
2015-08-06 20:00:00,2652,0.5851063829787234,0.5378787878787878,0.64,0.2687,1,0,0,3,2015,8
2015-08-06 21:00:00,1662,0.5638297872340425,0.5227272727272727,0.66,0.194,1,0,0,3,2015,8
2015-08-06 22:00:00,1187,0.5531914893617021,0.5151515151515151,0.68,0.194,1,0,0,3,2015,8
2015-08-06 23:00:00,1028,0.5319148936170213,0.5,0.73,0.194,1,0,0,3,2015,8
2015-08-07 00:00:00,518,0.5212765957446809,0.49242424242424243,0.75,0.1642,2,0,0,3,2015,8
2015-08-07 01:00:00,248,0.5106382978723404,0.48484848484848486,0.77,0.1343,2,0,0,3,2015,8
2015-08-07 02:00:00,150,0.5,0.4772727272727273,0.795,0.097,2,0,0,3,2015,8
2015-08-07 03:00:00,86,0.48936170212765956,0.4696969696969697,0.795,0.097,1,0,0,3,2015,8
2015-08-07 04:00:00,67,0.4787234042553192,0.4621212121212121,0.795,0.0821,2,0,0,3,2015,8
2015-08-07 05:00:00,140,0.4787234042553192,0.4621212121212121,0.795,0.0746,2,0,0,3,2015,8
2015-08-07 06:00:00,712,0.48936170212765956,0.4696969696969697,0.7,0.0597,2,0,0,3,2015,8
2015-08-07 07:00:00,2051,0.5106382978723404,0.48484848484848486,0.655,0.0746,2,0,0,3,2015,8
2015-08-07 08:00:00,4098,0.5638297872340425,0.5227272727272727,0.62,0.0896,2,0,0,3,2015,8
2015-08-07 09:00:00,2410,0.5851063829787234,0.5378787878787878,0.6,0.0746,2,0,0,3,2015,8
2015-08-07 10:00:00,1468,0.6170212765957447,0.5606060606060606,0.585,0.1045,2,0,0,3,2015,8
2015-08-07 11:00:00,1535,0.6276595744680851,0.5681818181818182,0.55,0.1119,2,0,0,3,2015,8
2015-08-07 12:00:00,1818,0.6595744680851063,0.5909090909090909,0.47,0.0896,2,0,0,3,2015,8
2015-08-07 13:00:00,1919,0.6595744680851063,0.5909090909090909,0.47,0.1119,2,0,0,3,2015,8
2015-08-07 14:00:00,1991,0.6595744680851063,0.5909090909090909,0.44,0.097,1,0,0,3,2015,8
2015-08-07 15:00:00,2139,0.6808510638297872,0.6060606060606061,0.425,0.0821,1,0,0,3,2015,8
2015-08-07 16:00:00,2835,0.7021276595744681,0.6212121212121212,0.39,0.1045,1,0,0,3,2015,8
2015-08-07 17:00:00,4300,0.7021276595744681,0.6212121212121212,0.39,0.1343,1,0,0,3,2015,8
2015-08-07 18:00:00,3708,0.6808510638297872,0.6060606060606061,0.44,0.097,1,0,0,3,2015,8
2015-08-07 19:00:00,2488,0.6595744680851063,0.5909090909090909,0.5,0.1642,1,0,0,3,2015,8
2015-08-07 20:00:00,1720,0.6170212765957447,0.5606060606060606,0.65,0.2761,1,0,0,3,2015,8
2015-08-07 21:00:00,1170,0.5638297872340425,0.5227272727272727,0.805,0.3582,1,0,0,3,2015,8
2015-08-07 22:00:00,995,0.5531914893617021,0.5151515151515151,0.83,0.291,2,0,0,3,2015,8
2015-08-07 23:00:00,920,0.5425531914893617,0.5075757575757576,0.83,0.2388,1,0,0,3,2015,8
2015-08-08 00:00:00,785,0.5319148936170213,0.5,0.88,0.1343,2,0,1,3,2015,8
2015-08-08 01:00:00,534,0.5319148936170213,0.5,0.855,0.1045,1,0,1,3,2015,8
2015-08-08 02:00:00,354,0.5106382978723404,0.48484848484848486,0.88,0.1045,2,0,1,3,2015,8
2015-08-08 03:00:00,296,0.5106382978723404,0.48484848484848486,0.88,0.0896,2,0,1,3,2015,8
2015-08-08 04:00:00,202,0.5,0.4772727272727273,0.91,0.0746,1,0,1,3,2015,8
2015-08-08 05:00:00,143,0.48936170212765956,0.4696969696969697,0.91,0.0597,2,0,1,3,2015,8
2015-08-08 06:00:00,166,0.48936170212765956,0.4696969696969697,0.88,0.0896,2,0,1,3,2015,8
2015-08-08 07:00:00,365,0.48936170212765956,0.4696969696969697,0.91,0.1194,2,0,1,3,2015,8
2015-08-08 08:00:00,598,0.5212765957446809,0.49242424242424243,0.855,0.1493,2,0,1,3,2015,8
2015-08-08 09:00:00,1127,0.5638297872340425,0.5227272727272727,0.755,0.1791,2,0,1,3,2015,8
2015-08-08 10:00:00,1805,0.6063829787234043,0.553030303030303,0.665,0.1791,2,0,1,3,2015,8
2015-08-08 11:00:00,2299,0.648936170212766,0.5833333333333334,0.59,0.194,2,0,1,3,2015,8
2015-08-08 12:00:00,2871,0.6595744680851063,0.5909090909090909,0.57,0.1791,2,0,1,3,2015,8
2015-08-08 13:00:00,3179,0.6808510638297872,0.6060606060606061,0.54,0.1045,2,0,1,3,2015,8
2015-08-08 14:00:00,3198,0.6914893617021277,0.6136363636363636,0.505,0.2388,2,0,1,3,2015,8
2015-08-08 15:00:00,3455,0.6914893617021277,0.6136363636363636,0.485,0.291,2,0,1,3,2015,8
2015-08-08 16:00:00,3556,0.7021276595744681,0.6212121212121212,0.49,0.2687,1,0,1,3,2015,8
2015-08-08 17:00:00,3171,0.6595744680851063,0.5909090909090909,0.53,0.3209,1,0,1,3,2015,8
2015-08-08 18:00:00,3052,0.6595744680851063,0.5909090909090909,0.53,0.3284,1,0,1,3,2015,8
2015-08-08 19:00:00,2566,0.6276595744680851,0.5681818181818182,0.585,0.2388,1,0,1,3,2015,8
2015-08-08 20:00:00,1885,0.6170212765957447,0.5606060606060606,0.6,0.209,1,0,1,3,2015,8
2015-08-08 21:00:00,1336,0.6063829787234043,0.553030303030303,0.62,0.097,1,0,1,3,2015,8
2015-08-08 22:00:00,1083,0.5957446808510638,0.5454545454545454,0.6,0.0821,1,0,1,3,2015,8
2015-08-08 23:00:00,967,0.574468085106383,0.5303030303030303,0.64,0.1194,1,0,1,3,2015,8
2015-08-09 00:00:00,873,0.5638297872340425,0.5227272727272727,0.66,0.097,1,0,1,3,2015,8
2015-08-09 01:00:00,670,0.5425531914893617,0.5075757575757576,0.705,0.1119,1,0,1,3,2015,8
2015-08-09 02:00:00,450,0.5212765957446809,0.49242424242424243,0.7,0.0896,1,0,1,3,2015,8
2015-08-09 03:00:00,380,0.5319148936170213,0.5,0.73,0.097,1,0,1,3,2015,8
2015-08-09 04:00:00,223,0.5106382978723404,0.48484848484848486,0.77,0.1119,1,0,1,3,2015,8
2015-08-09 05:00:00,132,0.5106382978723404,0.48484848484848486,0.77,0.1194,1,0,1,3,2015,8
2015-08-09 06:00:00,173,0.5106382978723404,0.48484848484848486,0.77,0.1343,1,0,1,3,2015,8
2015-08-09 07:00:00,237,0.5212765957446809,0.49242424242424243,0.725,0.1194,1,0,1,3,2015,8
2015-08-09 08:00:00,447,0.574468085106383,0.5303030303030303,0.56,0.0896,1,0,1,3,2015,8
2015-08-09 09:00:00,984,0.5957446808510638,0.5454545454545454,0.49,0.1343,1,0,1,3,2015,8
2015-08-09 10:00:00,1737,0.648936170212766,0.5681818181818182,0.425,0.1642,1,0,1,3,2015,8
2015-08-09 11:00:00,2682,0.6914893617021277,0.6060606060606061,0.39,0.209,1,0,1,3,2015,8
2015-08-09 12:00:00,3371,0.7127659574468085,0.6287878787878788,0.38,0.194,1,0,1,3,2015,8
2015-08-09 13:00:00,3688,0.7127659574468085,0.6287878787878788,0.365,0.2239,1,0,1,3,2015,8
2015-08-09 14:00:00,3584,0.7127659574468085,0.6287878787878788,0.35,0.2239,1,0,1,3,2015,8
2015-08-09 15:00:00,3541,0.7340425531914894,0.6363636363636364,0.32,0.2388,1,0,1,3,2015,8
2015-08-09 16:00:00,3556,0.723404255319149,0.6212121212121212,0.28,0.291,1,0,1,3,2015,8
2015-08-09 17:00:00,3342,0.723404255319149,0.6287878787878788,0.355,0.2537,1,0,1,3,2015,8
2015-08-09 18:00:00,3252,0.7127659574468085,0.6287878787878788,0.46,0.2388,1,0,1,3,2015,8
2015-08-09 19:00:00,2557,0.6914893617021277,0.6136363636363636,0.485,0.2388,1,0,1,3,2015,8
2015-08-09 20:00:00,1930,0.6595744680851063,0.5909090909090909,0.59,0.2836,1,0,1,3,2015,8
2015-08-09 21:00:00,1204,0.6276595744680851,0.5681818181818182,0.67,0.2537,1,0,1,3,2015,8
2015-08-09 22:00:00,860,0.6170212765957447,0.5606060606060606,0.69,0.2537,1,0,1,3,2015,8
2015-08-09 23:00:00,568,0.5851063829787234,0.5378787878787878,0.755,0.2239,1,0,1,3,2015,8
2015-08-10 00:00:00,377,0.5638297872340425,0.5227272727272727,0.805,0.2612,1,0,0,3,2015,8
2015-08-10 01:00:00,171,0.5531914893617021,0.5151515151515151,0.83,0.291,2,0,0,3,2015,8
2015-08-10 02:00:00,106,0.5531914893617021,0.5151515151515151,0.83,0.2612,2,0,0,3,2015,8
2015-08-10 03:00:00,59,0.5531914893617021,0.5151515151515151,0.83,0.2537,2,0,0,3,2015,8
2015-08-10 04:00:00,63,0.5531914893617021,0.5151515151515151,0.83,0.2537,2,0,0,3,2015,8
2015-08-10 05:00:00,139,0.5531914893617021,0.5151515151515151,0.83,0.2687,2,0,0,3,2015,8
2015-08-10 06:00:00,654,0.5638297872340425,0.5227272727272727,0.805,0.2836,2,0,0,3,2015,8
2015-08-10 07:00:00,2068,0.574468085106383,0.5303030303030303,0.805,0.2239,2,0,0,3,2015,8
2015-08-10 08:00:00,4109,0.5957446808510638,0.5454545454545454,0.755,0.2239,2,0,0,3,2015,8
2015-08-10 09:00:00,2155,0.6063829787234043,0.553030303030303,0.735,0.2537,2,0,0,3,2015,8
2015-08-10 10:00:00,1217,0.6382978723404256,0.5757575757575758,0.65,0.2537,2,0,0,3,2015,8
2015-08-10 11:00:00,1175,0.6382978723404256,0.5757575757575758,0.65,0.291,2,0,0,3,2015,8
2015-08-10 12:00:00,1485,0.6702127659574468,0.5984848484848485,0.63,0.2239,2,0,0,3,2015,8
2015-08-10 13:00:00,1573,0.6595744680851063,0.5909090909090909,0.65,0.291,2,0,0,3,2015,8
2015-08-10 14:00:00,1477,0.6595744680851063,0.5909090909090909,0.65,0.291,2,0,0,3,2015,8
2015-08-10 15:00:00,1402,0.6702127659574468,0.5984848484848485,0.63,0.3134,3,0,0,3,2015,8
2015-08-10 16:00:00,2222,0.6382978723404256,0.5757575757575758,0.69,0.4179,2,0,0,3,2015,8
2015-08-10 17:00:00,4269,0.6382978723404256,0.5757575757575758,0.65,0.3582,2,0,0,3,2015,8
2015-08-10 18:00:00,4165,0.6170212765957447,0.5606060606060606,0.71,0.3209,2,0,0,3,2015,8
2015-08-10 19:00:00,2501,0.6170212765957447,0.5606060606060606,0.73,0.2687,2,0,0,3,2015,8
2015-08-10 20:00:00,1689,0.6063829787234043,0.553030303030303,0.755,0.2537,2,0,0,3,2015,8
2015-08-10 21:00:00,1065,0.5957446808510638,0.5454545454545454,0.755,0.2239,2,0,0,3,2015,8
2015-08-10 22:00:00,700,0.574468085106383,0.5303030303030303,0.78,0.194,1,0,0,3,2015,8
2015-08-10 23:00:00,494,0.574468085106383,0.5303030303030303,0.78,0.209,2,0,0,3,2015,8
2015-08-11 00:00:00,330,0.5638297872340425,0.5227272727272727,0.695,0.194,2,0,0,3,2015,8
2015-08-11 01:00:00,197,0.5531914893617021,0.5151515151515151,0.6,0.1791,1,0,0,3,2015,8
2015-08-11 02:00:00,110,0.5425531914893617,0.5075757575757576,0.62,0.1642,2,0,0,3,2015,8
2015-08-11 03:00:00,59,0.5319148936170213,0.5,0.68,0.1642,2,0,0,3,2015,8
2015-08-11 04:00:00,50,0.5212765957446809,0.49242424242424243,0.66,0.1343,1,0,0,3,2015,8
2015-08-11 05:00:00,137,0.5106382978723404,0.48484848484848486,0.68,0.097,1,0,0,3,2015,8
2015-08-11 06:00:00,798,0.5106382978723404,0.48484848484848486,0.72,0.0746,2,0,0,3,2015,8
2015-08-11 07:00:00,2365,0.5106382978723404,0.48484848484848486,0.7,0.0448,2,0,0,3,2015,8
2015-08-11 08:00:00,4384,0.5212765957446809,0.49242424242424243,0.66,0.0896,3,0,0,3,2015,8
2015-08-11 09:00:00,2274,0.5319148936170213,0.5,0.66,0.0746,2,0,0,3,2015,8
2015-08-11 10:00:00,1283,0.5425531914893617,0.5075757575757576,0.62,0.0448,2,0,0,3,2015,8
2015-08-11 11:00:00,1210,0.574468085106383,0.5303030303030303,0.54,0.0896,2,0,0,3,2015,8
2015-08-11 12:00:00,1555,0.5851063829787234,0.5378787878787878,0.505,0.0896,2,0,0,3,2015,8
2015-08-11 13:00:00,1749,0.6063829787234043,0.553030303030303,0.495,0.0746,2,0,0,3,2015,8
2015-08-11 14:00:00,1717,0.6170212765957447,0.5606060606060606,0.5,0.0821,2,0,0,3,2015,8
2015-08-11 15:00:00,1922,0.6170212765957447,0.5606060606060606,0.5,0.1045,2,0,0,3,2015,8
2015-08-11 16:00:00,2414,0.6170212765957447,0.5606060606060606,0.515,0.097,2,0,0,3,2015,8
2015-08-11 17:00:00,3768,0.5957446808510638,0.5454545454545454,0.6,0.1343,3,0,0,3,2015,8
2015-08-11 18:00:00,3495,0.5957446808510638,0.5454545454545454,0.62,0.1343,3,0,0,3,2015,8
2015-08-11 19:00:00,1764,0.574468085106383,0.5303030303030303,0.705,0.1343,3,0,0,3,2015,8
2015-08-11 20:00:00,969,0.5638297872340425,0.5227272727272727,0.755,0.1269,3,0,0,3,2015,8
2015-08-11 21:00:00,718,0.5531914893617021,0.5151515151515151,0.83,0.097,3,0,0,3,2015,8
2015-08-11 22:00:00,593,0.5531914893617021,0.5151515151515151,0.83,0.1045,3,0,0,3,2015,8
2015-08-11 23:00:00,457,0.5425531914893617,0.5075757575757576,0.805,0.1343,3,0,0,3,2015,8
2015-08-12 00:00:00,260,0.5319148936170213,0.5,0.855,0.1343,3,0,0,3,2015,8
2015-08-12 01:00:00,176,0.5319148936170213,0.5,0.83,0.1343,3,0,0,3,2015,8
2015-08-12 02:00:00,70,0.5319148936170213,0.5,0.83,0.1045,3,0,0,3,2015,8
2015-08-12 03:00:00,45,0.5106382978723404,0.48484848484848486,0.88,0.1343,3,0,0,3,2015,8
2015-08-12 04:00:00,55,0.5106382978723404,0.48484848484848486,0.855,0.1194,3,0,0,3,2015,8
2015-08-12 05:00:00,133,0.5106382978723404,0.48484848484848486,0.83,0.1194,3,0,0,3,2015,8
2015-08-12 06:00:00,693,0.5106382978723404,0.48484848484848486,0.83,0.1045,2,0,0,3,2015,8
2015-08-12 07:00:00,2168,0.5106382978723404,0.48484848484848486,0.83,0.1493,2,0,0,3,2015,8
2015-08-12 08:00:00,4282,0.5319148936170213,0.5,0.77,0.1791,2,0,0,3,2015,8
2015-08-12 09:00:00,2140,0.5425531914893617,0.5075757575757576,0.725,0.2239,2,0,0,3,2015,8
2015-08-12 10:00:00,1150,0.5638297872340425,0.5227272727272727,0.64,0.2761,2,0,0,3,2015,8
2015-08-12 11:00:00,1251,0.5957446808510638,0.5454545454545454,0.6,0.3731,1,0,0,3,2015,8
2015-08-12 12:00:00,1632,0.6063829787234043,0.553030303030303,0.6,0.3731,1,0,0,3,2015,8
2015-08-12 13:00:00,1770,0.6170212765957447,0.5606060606060606,0.6,0.3209,1,0,0,3,2015,8
2015-08-12 14:00:00,1643,0.6170212765957447,0.5606060606060606,0.585,0.3433,1,0,0,3,2015,8
2015-08-12 15:00:00,1782,0.6170212765957447,0.5606060606060606,0.6,0.3284,2,0,0,3,2015,8
2015-08-12 16:00:00,2185,0.6170212765957447,0.5606060606060606,0.6,0.3134,2,0,0,3,2015,8
2015-08-12 17:00:00,4278,0.6170212765957447,0.5606060606060606,0.585,0.3731,2,0,0,3,2015,8
2015-08-12 18:00:00,4122,0.6170212765957447,0.5606060606060606,0.57,0.3433,1,0,0,3,2015,8
2015-08-12 19:00:00,2534,0.5957446808510638,0.5454545454545454,0.58,0.3209,2,0,0,3,2015,8
2015-08-12 20:00:00,1609,0.5957446808510638,0.5454545454545454,0.58,0.3433,2,0,0,3,2015,8
2015-08-12 21:00:00,1138,0.574468085106383,0.5303030303030303,0.64,0.3582,2,0,0,3,2015,8
2015-08-12 22:00:00,854,0.5531914893617021,0.5151515151515151,0.73,0.2687,1,0,0,3,2015,8
2015-08-12 23:00:00,578,0.5425531914893617,0.5075757575757576,0.75,0.2687,2,0,0,3,2015,8
2015-08-13 00:00:00,114,0.5319148936170213,0.5,0.77,0.2388,2,0,0,3,2015,8
2015-08-13 01:00:00,30,0.5319148936170213,0.5,0.83,0.2612,2,0,0,3,2015,8
2015-08-13 02:00:00,80,0.5319148936170213,0.5,0.83,0.2687,2,0,0,3,2015,8
2015-08-13 03:00:00,63,0.5319148936170213,0.5,0.88,0.2537,2,0,0,3,2015,8
2015-08-13 04:00:00,58,0.5319148936170213,0.5,0.88,0.1791,2,0,0,3,2015,8
2015-08-13 05:00:00,155,0.5319148936170213,0.5,0.88,0.1493,2,0,0,3,2015,8
2015-08-13 06:00:00,656,0.5531914893617021,0.5151515151515151,0.88,0.2164,2,0,0,3,2015,8
2015-08-13 07:00:00,1841,0.5531914893617021,0.5151515151515151,0.88,0.2985,2,0,0,3,2015,8
2015-08-13 08:00:00,3923,0.574468085106383,0.5303030303030303,0.83,0.3582,2,0,0,3,2015,8
2015-08-13 09:00:00,2183,0.5957446808510638,0.5454545454545454,0.78,0.2985,2,0,0,3,2015,8
2015-08-13 10:00:00,1204,0.5957446808510638,0.5454545454545454,0.78,0.2537,2,0,0,3,2015,8
2015-08-13 11:00:00,924,0.6063829787234043,0.553030303030303,0.78,0.2537,3,0,0,3,2015,8
2015-08-13 12:00:00,280,0.574468085106383,0.5303030303030303,0.88,0.306,3,0,0,3,2015,8
2015-08-13 13:00:00,150,0.574468085106383,0.5303030303030303,0.88,0.3134,4,0,0,3,2015,8
2015-08-13 14:00:00,245,0.574468085106383,0.5303030303030303,0.88,0.2388,4,0,0,3,2015,8
2015-08-13 15:00:00,732,0.5851063829787234,0.5378787878787878,0.855,0.2687,2,0,0,3,2015,8
2015-08-13 16:00:00,1515,0.6170212765957447,0.5606060606060606,0.805,0.2388,3,0,0,3,2015,8
2015-08-13 17:00:00,2992,0.6170212765957447,0.5606060606060606,0.78,0.2388,2,0,0,3,2015,8
2015-08-13 18:00:00,3238,0.6170212765957447,0.5606060606060606,0.78,0.194,2,0,0,3,2015,8
2015-08-13 19:00:00,2157,0.6063829787234043,0.553030303030303,0.805,0.1343,2,0,0,3,2015,8
2015-08-13 20:00:00,1243,0.5957446808510638,0.5454545454545454,0.83,0.1343,3,0,0,3,2015,8
2015-08-13 21:00:00,861,0.574468085106383,0.5303030303030303,0.88,0.097,3,0,0,3,2015,8
2015-08-13 22:00:00,739,0.574468085106383,0.5303030303030303,0.88,0.0896,3,0,0,3,2015,8
2015-08-13 23:00:00,591,0.574468085106383,0.5303030303030303,0.88,0.1418,2,0,0,3,2015,8
2015-08-14 00:00:00,365,0.574468085106383,0.5303030303030303,0.88,0.097,2,0,0,3,2015,8
2015-08-14 01:00:00,242,0.5531914893617021,0.5151515151515151,0.94,0.0746,2,0,0,3,2015,8
2015-08-14 02:00:00,172,0.574468085106383,0.5303030303030303,0.88,0.0597,2,0,0,3,2015,8
2015-08-14 03:00:00,100,0.574468085106383,0.5303030303030303,0.94,0.0,2,0,0,3,2015,8
2015-08-14 04:00:00,77,0.5638297872340425,0.5227272727272727,0.97,0.097,2,0,0,3,2015,8
2015-08-14 05:00:00,133,0.574468085106383,0.5303030303030303,0.94,0.0746,2,0,0,3,2015,8
2015-08-14 06:00:00,562,0.574468085106383,0.5303030303030303,0.94,0.0746,2,0,0,3,2015,8
2015-08-14 07:00:00,1760,0.574468085106383,0.5303030303030303,0.94,0.1343,3,0,0,3,2015,8
2015-08-14 08:00:00,3528,0.574468085106383,0.5303030303030303,0.94,0.209,2,0,0,3,2015,8
2015-08-14 09:00:00,2092,0.5957446808510638,0.5454545454545454,0.83,0.2388,2,0,0,3,2015,8
2015-08-14 10:00:00,1132,0.6276595744680851,0.5681818181818182,0.71,0.2985,2,0,0,3,2015,8
2015-08-14 11:00:00,1205,0.6170212765957447,0.5606060606060606,0.71,0.2836,2,0,0,3,2015,8
2015-08-14 12:00:00,1492,0.6276595744680851,0.5681818181818182,0.67,0.306,2,0,0,3,2015,8
2015-08-14 13:00:00,1661,0.6382978723404256,0.5757575757575758,0.65,0.3433,2,0,0,3,2015,8
2015-08-14 14:00:00,1438,0.6170212765957447,0.5606060606060606,0.71,0.291,2,0,0,3,2015,8
2015-08-14 15:00:00,1234,0.5957446808510638,0.5454545454545454,0.78,0.2836,2,0,0,3,2015,8
2015-08-14 16:00:00,1159,0.5957446808510638,0.5454545454545454,0.805,0.2761,3,0,0,3,2015,8
2015-08-14 17:00:00,2015,0.5531914893617021,0.5151515151515151,0.91,0.2761,3,0,0,3,2015,8
2015-08-14 18:00:00,1915,0.5319148936170213,0.5,0.94,0.209,3,0,0,3,2015,8
2015-08-14 19:00:00,1228,0.5319148936170213,0.5,0.91,0.194,3,0,0,3,2015,8
2015-08-14 20:00:00,487,0.5319148936170213,0.5,0.91,0.1791,3,0,0,3,2015,8
2015-08-14 21:00:00,431,0.5319148936170213,0.5,0.88,0.1791,3,0,0,3,2015,8
2015-08-14 22:00:00,475,0.5319148936170213,0.5,0.88,0.1493,2,0,0,3,2015,8
2015-08-14 23:00:00,516,0.5319148936170213,0.5,0.88,0.1642,3,0,0,3,2015,8
2015-08-15 00:00:00,388,0.5319148936170213,0.5,0.855,0.194,3,0,1,3,2015,8
2015-08-15 01:00:00,371,0.5106382978723404,0.48484848484848486,0.88,0.1642,3,0,1,3,2015,8
2015-08-15 02:00:00,285,0.5106382978723404,0.48484848484848486,0.88,0.1791,1,0,1,3,2015,8
2015-08-15 03:00:00,256,0.5106382978723404,0.48484848484848486,0.83,0.1791,2,0,1,3,2015,8
2015-08-15 04:00:00,153,0.5,0.4772727272727273,0.855,0.194,2,0,1,3,2015,8
2015-08-15 05:00:00,117,0.5,0.4772727272727273,0.825,0.194,2,0,1,3,2015,8
2015-08-15 06:00:00,143,0.48936170212765956,0.4696969696969697,0.88,0.1791,2,0,1,3,2015,8
2015-08-15 07:00:00,309,0.48936170212765956,0.4696969696969697,0.82,0.2239,2,0,1,3,2015,8
2015-08-15 08:00:00,538,0.5106382978723404,0.48484848484848486,0.745,0.2537,2,0,1,3,2015,8
2015-08-15 09:00:00,976,0.5106382978723404,0.48484848484848486,0.7,0.2687,2,0,1,3,2015,8
2015-08-15 10:00:00,1455,0.5531914893617021,0.5151515151515151,0.56,0.2836,1,0,1,3,2015,8
2015-08-15 11:00:00,2137,0.5531914893617021,0.5151515151515151,0.56,0.2537,1,0,1,3,2015,8
2015-08-15 12:00:00,2748,0.574468085106383,0.5303030303030303,0.49,0.2239,2,0,1,3,2015,8
2015-08-15 13:00:00,3068,0.5957446808510638,0.5454545454545454,0.445,0.2388,2,0,1,3,2015,8
2015-08-15 14:00:00,2898,0.5957446808510638,0.5454545454545454,0.445,0.194,1,0,1,3,2015,8
2015-08-15 15:00:00,3091,0.5957446808510638,0.5454545454545454,0.46,0.2836,1,0,1,3,2015,8
2015-08-15 16:00:00,2974,0.574468085106383,0.5303030303030303,0.49,0.291,2,0,1,3,2015,8
2015-08-15 17:00:00,2785,0.5851063829787234,0.5378787878787878,0.475,0.2388,1,0,1,3,2015,8
2015-08-15 18:00:00,2598,0.5851063829787234,0.5378787878787878,0.445,0.2239,1,0,1,3,2015,8
2015-08-15 19:00:00,2291,0.5851063829787234,0.5378787878787878,0.445,0.1493,1,0,1,3,2015,8
2015-08-15 20:00:00,1560,0.5638297872340425,0.5227272727272727,0.475,0.1642,1,0,1,3,2015,8
2015-08-15 21:00:00,1011,0.5531914893617021,0.5151515151515151,0.52,0.097,1,0,1,3,2015,8
2015-08-15 22:00:00,828,0.5531914893617021,0.5151515151515151,0.52,0.0746,1,0,1,3,2015,8
2015-08-15 23:00:00,759,0.5319148936170213,0.5,0.59,0.0896,1,0,1,3,2015,8
2015-08-16 00:00:00,692,0.5106382978723404,0.48484848484848486,0.63,0.0746,1,0,1,3,2015,8
2015-08-16 01:00:00,598,0.48936170212765956,0.4696969696969697,0.655,0.0597,1,0,1,3,2015,8
2015-08-16 02:00:00,458,0.48936170212765956,0.4696969696969697,0.655,0.0597,1,0,1,3,2015,8
2015-08-16 03:00:00,366,0.46808510638297873,0.45454545454545453,0.72,0.0896,1,0,1,3,2015,8
2015-08-16 04:00:00,175,0.46808510638297873,0.45454545454545453,0.72,0.0746,1,0,1,3,2015,8
2015-08-16 05:00:00,151,0.46808510638297873,0.45454545454545453,0.72,0.0896,1,0,1,3,2015,8
2015-08-16 06:00:00,150,0.46808510638297873,0.45454545454545453,0.695,0.0896,1,0,1,3,2015,8
2015-08-16 07:00:00,225,0.4787234042553192,0.4621212121212121,0.7,0.0896,1,0,1,3,2015,8
2015-08-16 08:00:00,412,0.48936170212765956,0.4696969696969697,0.68,0.0746,1,0,1,3,2015,8
2015-08-16 09:00:00,832,0.5212765957446809,0.49242424242424243,0.635,0.0896,2,0,1,3,2015,8
2015-08-16 10:00:00,1522,0.5425531914893617,0.5075757575757576,0.64,0.0746,2,0,1,3,2015,8
2015-08-16 11:00:00,2221,0.6063829787234043,0.553030303030303,0.51,0.0448,1,0,1,3,2015,8
2015-08-16 12:00:00,2516,0.5851063829787234,0.5378787878787878,0.515,0.1343,2,0,1,3,2015,8
